STATE_NAME_2011,SSC_NAME_2011,POA_CODE_2011,"POA_NAME_2011 (contains notes, see bottom)"
Queensland,Rocky Point (Weipa Town - Qld),4874,4874
Queensland,Wellesley Islands,4871,4871
Queensland,Karumba,4891,4891
Queensland,Normanton,4890,4890
Queensland,Doomadgee,4830,4830
Queensland,Lawn Hill,4825,4825 crosses Qld/NT
Queensland,Burketown,4830,4830
Queensland,Mornington (Qld),4825,4825 crosses Qld/NT
Queensland,Soldiers Hill (Qld),4825,4825 crosses Qld/NT
Queensland,Mount Isa City,4825,4825 crosses Qld/NT
Queensland,The Gap (Mount Isa - Qld),4825,4825 crosses Qld/NT
Queensland,Parkside (Qld),4825,4825 crosses Qld/NT
Queensland,Happy Valley (Qld),4825,4825 crosses Qld/NT
Queensland,Healy,4825,4825 crosses Qld/NT
Queensland,Mica Creek,4825,4825 crosses Qld/NT
Queensland,Pioneer (Qld),4825,4825 crosses Qld/NT
Queensland,Townview,4825,4825 crosses Qld/NT
Queensland,Mount Isa,4825,4825 crosses Qld/NT
Queensland,Winston,4825,4825 crosses Qld/NT
Queensland,Miles End,4825,4825 crosses Qld/NT
Queensland,Menzies (Qld),4825,4825 crosses Qld/NT
Queensland,Sunset,4825,4825 crosses Qld/NT
Queensland,Fisher (Qld),4825,4825 crosses Qld/NT
Queensland,Cloncurry,4824,4824
Queensland,Camooweal,4828,4828
Queensland,Dajarra,4825,4825 crosses Qld/NT
Queensland,Richmond (Richmond - Qld),4822,4822
Queensland,Hughenden,4821,4821
Queensland,Julia Creek,4823,4823
Queensland,Stamford,4821,4821
Queensland,Prairie (Qld),4816,4816
Queensland,McKinlay,4823,4823
Queensland,Tambo,4478,4478
Queensland,Alpha,4724,4724
Queensland,Barcaldine,4725,4725
Queensland,Jericho (Qld),4728,4728
Queensland,Muttaburra,4726,4726
Queensland,Aramac,4726,4726
Queensland,Blackall,4472,4472
Queensland,Charleville,4470,4470
Queensland,Morven (Qld),4468,4468
Queensland,Augathella,4477,4477
Queensland,Winton (Qld),4735,4735
Queensland,Boulia,4829,4829
Queensland,Piturie,4829,4829
Queensland,Corfield,4733,4733
Queensland,Windorah,4481,4481
Queensland,Bedourie,4829,4829
Queensland,Quilpie,4480,4480
Queensland,Eromanga,4480,4480
Queensland,Cunnamulla,4490,4490
Queensland,Dynevor,4492,4492
Queensland,Thargomindah,4492,4492
Queensland,Yowah,4490,4490
Queensland,Longreach (Qld),4730,4730
Queensland,Isisford,4731,4731
Queensland,Ilfracombe,4727,4727
Queensland,Maneroo,4730,4730
Queensland,Forest Glen (Qld),4556,4556
Queensland,Mons,4556,4556
Queensland,Buderim,4556,4556
Queensland,Kunda Park,4556,4556
Queensland,Tanawha,4556,4556
Queensland,Mountain Creek (Qld),4557,4557
Queensland,Sippy Downs,4556,4556
Queensland,Currimundi,4551,4551
Queensland,Aroona,4551,4551
Queensland,Minyama,4575,4575
Queensland,Buddina,4575,4575
Queensland,Kings Beach,4551,4551
Queensland,Caloundra,4551,4551
Queensland,Little Mountain,4551,4551
Queensland,Meridan Plains,4551,4551
Queensland,Caloundra West,4551,4551
Queensland,Bells Creek,4551,4551
Queensland,Golden Beach (Qld),4551,4551
Queensland,Pelican Waters,4551,4551
Queensland,Shelly Beach (Sunshine Coast - Qld),4551,4551
Queensland,Moffat Beach,4551,4551
Queensland,Dicky Beach,4551,4551
Queensland,Battery Hill,4551,4551
Queensland,Parrearra,4575,4575
Queensland,Warana,4575,4575
Queensland,Bokarina,4575,4575
Queensland,Wurtulla,4575,4575
Queensland,Birtinya,4575,4575
Queensland,Coolum Beach,4573,4573
Queensland,Mount Coolum,4573,4573
Queensland,Yaroomba,4573,4573
Queensland,Point Arkwright,4573,4573
Queensland,Twin Waters,4564,4564
Queensland,Marcoola,4564,4564
Queensland,Bli Bli,4560,4560
Queensland,Mudjimba,4564,4564
Queensland,Pacific Paradise,4564,4564
Queensland,Maroochydore,4558,4558
Queensland,Kuluin,4558,4558
Queensland,Mooloolaba,4557,4557
Queensland,Alexandra Headland,4572,4572
Queensland,Maroochy River,4561,4561
Queensland,Parklands (Qld),4560,4560
Queensland,Kiels Mountain,4559,4559
Queensland,Diddillibah,4559,4559
Queensland,Rosemount,4560,4560
Queensland,Forest Glen (Qld),4559,4559
Queensland,Yandina,4561,4561
Queensland,Eerwah Vale,4562,4562
Queensland,North Arm (Qld),4561,4561
Queensland,Verrierdale,4562,4562
Queensland,Yandina Creek,4561,4561
Queensland,Bridges,4561,4561
Queensland,Ninderry,4561,4561
Queensland,Valdora,4561,4561
Queensland,Eumundi,4562,4562
Queensland,Kulangoor,4560,4560
Queensland,Woombye,4559,4559
Queensland,Nambour,4560,4560
Queensland,Perwillowen,4560,4560
Queensland,Towen Mountain,4560,4560
Queensland,West Woombye,4559,4559
Queensland,Burnside (Qld),4560,4560
Queensland,Coes Creek,4560,4560
Queensland,Image Flat,4560,4560
Queensland,Highworth,4560,4560
Queensland,Kin Kin,4571,4571
Queensland,Doonan,4562,4562
Queensland,Pomona (Qld),4568,4568
Queensland,Pinbarren,4568,4568
Queensland,Cooran,4569,4569
Queensland,Black Mountain (Qld),4563,4563
Queensland,Cooroy,4563,4563
Queensland,Boreen Point,4565,4565
Queensland,Federal (Qld),4568,4568
Queensland,Tinbeerwah,4563,4563
Queensland,Ridgewood (Qld),4563,4563
Queensland,Cootharaba,4565,4565
Queensland,Lake Macdonald,4563,4563
Queensland,Cooroibah,4565,4565
Queensland,Noosa North Shore,4565,4565
Queensland,Ringtail Creek,4565,4565
Queensland,Peregian Beach,4573,4573
Queensland,Weyba Downs,4562,4562
Queensland,Noosa Heads,4567,4567
Queensland,Noosaville,4566,4566
Queensland,Tewantin,4565,4565
Queensland,Peregian Springs,4573,4573
Queensland,Marcus Beach,4573,4573
Queensland,Sunrise Beach,4567,4567
Queensland,Castaways Beach,4567,4567
Queensland,Sunshine Beach,4567,4567
Queensland,Peachester,4519,4519
Queensland,Beerwah,4519,4519
Queensland,Witta,4552,4552
Queensland,Maleny,4552,4552
Queensland,North Maleny,4552,4552
Queensland,Balmoral Ridge,4552,4552
Queensland,Bald Knob,4552,4552
Queensland,Crohamhurst,4519,4519
Queensland,Wootha,4552,4552
Queensland,Reesville,4552,4552
Queensland,Cambroon,4552,4552
Queensland,Conondale,4552,4552
Queensland,Glass House Mountains,4518,4518
Queensland,Coochin Creek,4519,4519
Queensland,Beerburrum,4517,4517
Queensland,Beerburrum,4518,4518
Queensland,Mooloolah Valley,4553,4553
Queensland,Landsborough (Qld),4550,4550
Queensland,Mount Mellum,4550,4550
Queensland,Diamond Valley,4553,4553
Queensland,Glenview,4553,4553
Queensland,Palmview,4553,4553
Queensland,Dulong,4560,4560
Queensland,Mapleton,4560,4560
Queensland,Flaxton,4560,4560
Queensland,Kenilworth,4574,4574
Queensland,Obi Obi,4574,4574
Queensland,Belli Park,4562,4562
Queensland,Kureelpa,4560,4560
Queensland,Gheerulla,4574,4574
Queensland,Cooloolabin,4560,4560
Queensland,Palmwoods (Qld),4555,4555
Queensland,Montville,4560,4560
Queensland,Eudlo,4554,4554
Queensland,Ilkley,4554,4554
Queensland,Chevallum,4555,4555
Queensland,Hunchy,4555,4555
Queensland,Landers Shoot,4555,4555
Queensland,Cambooya,4358,4358
Queensland,Wyreema,4352,4352
Queensland,Vale View,4352,4352
Queensland,Mount Rascal,4350,4350
Queensland,Hodgson Vale,4352,4352
Queensland,Top Camp,4350,4350
Queensland,Preston (Toowoomba - Qld),4352,4352
Queensland,Darling Heights,4350,4350
Queensland,Kearneys Spring,4350,4350
Queensland,Harristown,4350,4350
Queensland,Drayton,4350,4350
Queensland,Gatton,4343,4343
Queensland,Lawes,4345,4345
Queensland,Gowrie Junction,4352,4352
Queensland,Meringandan West,4352,4352
Queensland,Glencoe (Qld),4352,4352
Queensland,Meringandan,4352,4352
Queensland,Highfields (Qld),4352,4352
Queensland,Cabarlah,4352,4352
Queensland,Blue Mountain Heights,4350,4350
Queensland,Kleinton,4352,4352
Queensland,Geham,4352,4352
Queensland,Helidon,4344,4344
Queensland,Helidon Spa,4344,4344
Queensland,Withcott,4352,4352
Queensland,Grantham,4347,4347
Queensland,Ma Ma Creek,4347,4347
Queensland,Murphys Creek (Qld),4352,4352
Queensland,Upper Lockyer,4352,4352
Queensland,Placid Hills,4343,4343
Queensland,Lower Tenthill,4343,4343
Queensland,Upper Tenthill,4343,4343
Queensland,Mount Sylvia,4343,4343
Queensland,Postmans Ridge,4352,4352
Queensland,Blanchview,4352,4352
Queensland,Carpendale,4344,4344
Queensland,Ropeley,4343,4343
Queensland,Flagstone Creek,4344,4344
Queensland,Mount Whitestone,4347,4347
Queensland,Black Duck Creek,4343,4343
Queensland,Rockmount,4344,4344
Queensland,Adare,4343,4343
Queensland,Middle Ridge,4350,4350
Queensland,Newtown (Toowoomba - Qld),4350,4350
Queensland,Harlaxton,4350,4350
Queensland,North Toowoomba,4350,4350
Queensland,Mount Kynoch,4350,4350
Queensland,Rangeville,4350,4350
Queensland,Toowoomba City,4350,4350
Queensland,South Toowoomba,4350,4350
Queensland,Centenary Heights,4350,4350
Queensland,East Toowoomba,4350,4350
Queensland,Mount Lofty,4350,4350
Queensland,Prince Henry Heights,4350,4350
Queensland,Redwood,4350,4350
Queensland,Glenvale,4350,4350
Queensland,Westbrook (Qld),4350,4350
Queensland,Wellcamp,4350,4350
Queensland,Torrington (Qld),4350,4350
Queensland,Cotswold Hills,4350,4350
Queensland,Rockville,4350,4350
Queensland,Wilsonton,4350,4350
Queensland,Wilsonton Heights,4350,4350
Queensland,Cranley,4350,4350
Queensland,Ayr,4807,4807
Queensland,McDesme,4807,4807
Queensland,Home Hill,4806,4806
Queensland,Jarvisfield,4807,4807
Queensland,Brandon,4808,4808
Queensland,Inkerman (Qld),4806,4806
Queensland,Fredericksfield,4806,4806
Queensland,Osborne (Qld),4806,4806
Queensland,Airville,4807,4807
Queensland,Mount Kelly,4807,4807
Queensland,Millaroo,4807,4807
Queensland,Clare (Qld),4807,4807
Queensland,Alva,4807,4807
Queensland,Giru,4809,4809
Queensland,Jerona,4809,4809
Queensland,Mosman Park (Qld),4820,4820
Queensland,Towers Hill,4820,4820
Queensland,Queenton,4820,4820
Queensland,Millchester,4820,4820
Queensland,Richmond Hill (Qld),4820,4820
Queensland,Alabama Hill,4820,4820
Queensland,Toll,4820,4820
Queensland,Lissner,4820,4820
Queensland,Grand Secret,4820,4820
Queensland,Ravenswood (Qld),4816,4816
Queensland,Seventy Mile,4820,4820
Queensland,Campaspe,4820,4820
Queensland,The Cape,4816,4816
Queensland,Southern Cross (Qld),4820,4820
Queensland,Breddan,4820,4820
Queensland,Broughton (Qld),4820,4820
Queensland,Hervey Range (Charters Towers - Qld),4817,4817
Queensland,Basalt (Qld),4820,4820
Queensland,Greenvale (Qld),4816,4816
Queensland,Ingham,4850,4850
Queensland,Trebonne,4850,4850
Queensland,Braemeadows,4850,4850
Queensland,Macknade,4850,4850
Queensland,Halifax,4850,4850
Queensland,Lucinda,4850,4850
Queensland,Taylors Beach (Qld),4850,4850
Queensland,Hawkins Creek,4850,4850
Queensland,Long Pocket,4850,4850
Queensland,Cordelia,4850,4850
Queensland,Palm Island,4816,4816
Queensland,Toobanna,4850,4850
Queensland,Victoria Plantation,4850,4850
Queensland,Bemerside,4850,4850
Queensland,Forrest Beach (Qld),4850,4850
Queensland,Bambaroo,4850,4850
Queensland,Abergowrie,4850,4850
Queensland,Blackrock,4850,4850
Queensland,Aitkenvale,4814,4814
Queensland,Annandale (Qld),4814,4814
Queensland,Murray,4813,4813
Queensland,Belgian Gardens,4810,4810
Queensland,Rowes Bay,4810,4810
Queensland,Pallarenda,4810,4810
Queensland,Town Common,4810,4810
Queensland,Alice River,4817,4817
Queensland,Rangewood,4817,4817
Queensland,Bohle Plains,4817,4817
Queensland,Condon,4815,4815
Queensland,Rasmussen,4815,4815
Queensland,Thuringowa Central,4817,4817
Queensland,Gumlow,4815,4815
Queensland,Cranbrook (Qld),4814,4814
Queensland,Bushland Beach,4818,4818
Queensland,Mount Low,4818,4818
Queensland,Jensen,4818,4818
Queensland,Burdell,4818,4818
Queensland,Deeragun,4818,4818
Queensland,Beach Holm,4818,4818
Queensland,Douglas (Townsville - Qld),4814,4814
Queensland,Mount Stuart (Qld),4811,4811
Queensland,Garbutt,4814,4814
Queensland,West End (Townsville - Qld),4810,4810
Queensland,Currajong,4812,4812
Queensland,Gulliver,4812,4812
Queensland,Vincent,4814,4814
Queensland,Heatley,4814,4814
Queensland,Rosslea,4812,4812
Queensland,Hermit Park,4812,4812
Queensland,Pimlico (Qld),4812,4812
Queensland,Hyde Park (Qld),4812,4812
Queensland,Mysterton,4812,4812
Queensland,Kelso (Qld),4815,4815
Queensland,Pinnacles,4815,4815
Queensland,Kirwan,4817,4817
Queensland,Mount Louisa,4814,4814
Queensland,Nelly Bay,4819,4819
Queensland,Picnic Bay,4819,4819
Queensland,West Point,4819,4819
Queensland,Horseshoe Bay,4819,4819
Queensland,Arcadia (Qld),4819,4819
Queensland,Town Common,4818,4818
Queensland,Bohle,4818,4818
Queensland,Mundingburra,4812,4812
Queensland,Balgal Beach,4816,4816
Queensland,Black River (Qld),4818,4818
Queensland,Yabulu,4818,4818
Queensland,Rollingstone,4816,4816
Queensland,Bluewater,4818,4818
Queensland,Toomulla,4818,4818
Queensland,Toolakea,4818,4818
Queensland,Saunders Beach,4818,4818
Queensland,Bluewater Park,4818,4818
Queensland,Cluden,4811,4811
Queensland,Oonoonba,4811,4811
Queensland,Idalia,4811,4811
Queensland,South Townsville,4810,4810
Queensland,Railway Estate,4810,4810
Queensland,Oak Valley,4811,4811
Queensland,Woodstock (Qld),4816,4816
Queensland,Majors Creek (Qld),4816,4816
Queensland,Mount Elliot (Qld),4816,4816
Queensland,Alligator Creek (Townsville - Qld),4816,4816
Queensland,Nome,4816,4816
Queensland,Julago,4816,4816
Queensland,Cungulla,4816,4816
Queensland,Cape Cleveland,4810,4810
Queensland,Castle Hill (Qld),4810,4810
Queensland,North Ward,4810,4810
Queensland,Townsville City,4810,4810
Queensland,Stuart (Qld),4811,4811
Queensland,Wulguru,4811,4811
Queensland,Roseneath,4811,4811
Queensland,Kepnock,4670,4670
Queensland,Ashfield (Qld),4670,4670
Queensland,Bargara,4670,4670
Queensland,Rubyanna,4670,4670
Queensland,Qunaba,4670,4670
Queensland,Elliott Heads,4670,4670
Queensland,Woongarra,4670,4670
Queensland,Innes Park,4670,4670
Queensland,Coral Cove,4670,4670
Queensland,Burnett Heads,4670,4670
Queensland,Branyan,4670,4670
Queensland,Kensington (Qld),4670,4670
Queensland,Bundaberg West,4670,4670
Queensland,Bundaberg South,4670,4670
Queensland,Bundaberg Central,4670,4670
Queensland,Kalkie,4670,4670
Queensland,Bundaberg East,4670,4670
Queensland,Bundaberg North,4670,4670
Queensland,Gooburrum,4670,4670
Queensland,Oakwood (Qld),4670,4670
Queensland,Sharon,4670,4670
Queensland,Moore Park Beach,4670,4670
Queensland,Moorland (Qld),4670,4670
Queensland,Welcome Creek,4670,4670
Queensland,Meadowvale,4670,4670
Queensland,South Kolan,4670,4670
Queensland,Bucca (Qld),4670,4670
Queensland,Avondale (Qld),4670,4670
Queensland,Winfield,4670,4670
Queensland,Yandaran,4673,4673
Queensland,South Bingera,4670,4670
Queensland,Pine Creek (Qld),4670,4670
Queensland,Booyal,4671,4671
Queensland,Isis Central,4660,4660
Queensland,North Isis,4660,4660
Queensland,Goodwood (Qld),4660,4660
Queensland,Redridge,4660,4660
Queensland,Childers (Qld),4660,4660
Queensland,Alloway,4670,4670
Queensland,Apple Tree Creek,4660,4660
Queensland,Cordalba,4660,4660
Queensland,Woodgate,4660,4660
Queensland,Kinkuna,4670,4670
Queensland,Buxton (Qld),4660,4660
Queensland,Kullogum,4660,4660
Queensland,South Isis,4660,4660
Queensland,Horton,4660,4660
Queensland,Calavos,4670,4670
Queensland,Elliott (Qld),4670,4670
Queensland,Coonarr,4670,4670
Queensland,Millbank (Qld),4670,4670
Queensland,Avoca (Qld),4670,4670
Queensland,Norville,4670,4670
Queensland,Svensson Heights,4670,4670
Queensland,Avenell Heights,4670,4670
Queensland,Thabeban,4670,4670
Queensland,Walkervale,4670,4670
Queensland,Mundubbera,4626,4626
Queensland,Boynewood,4626,4626
Queensland,Gayndah,4625,4625
Queensland,Biggenden,4621,4621
Queensland,Mundowran,4626,4626
Queensland,Binjour,4625,4625
Queensland,Dallarnil,4621,4621
Queensland,Didcot,4625,4625
Queensland,Degilbo,4621,4621
Queensland,Coalstoun Lakes,4625,4625
Queensland,Glenrae,4626,4626
Queensland,Ideraway,4625,4625
Queensland,Bungadoo,4671,4671
Queensland,Delan,4671,4671
Queensland,Maroondan,4671,4671
Queensland,McIlwraith,4671,4671
Queensland,Morganville,4671,4671
Queensland,Tirroan,4671,4671
Queensland,Gin Gin (Qld),4671,4671
Queensland,Wallaville,4671,4671
Queensland,Dalysford,4671,4671
Queensland,Horse Camp,4671,4671
Queensland,Moolboolaman,4671,4671
Queensland,Gaeta,4671,4671
Queensland,Kingaroy,4610,4610
Queensland,Booie,4610,4610
Queensland,Murgon,4605,4605
Queensland,Proston,4613,4613
Queensland,Tingoora,4608,4608
Queensland,Wondai,4606,4606
Queensland,Moffatdale,4605,4605
Queensland,Cushnie,4608,4608
Queensland,Wheatlands,4605,4605
Queensland,Tablelands (South Burnett - Qld),4605,4605
Queensland,Cloyna,4605,4605
Queensland,Mondure,4611,4611
Queensland,Hivesville,4612,4612
Queensland,Cherbourg,4605,4605
Queensland,Ballogie,4610,4610
Queensland,Durong,4610,4610
Queensland,Goodger,4610,4610
Queensland,Wooroolin,4608,4608
Queensland,Memerambi,4610,4610
Queensland,Gordonbrook,4610,4610
Queensland,Inverlaw,4610,4610
Queensland,Kumbia,4610,4610
Queensland,Haly Creek,4610,4610
Queensland,Ironpot (South Burnett - Qld),4610,4610
Queensland,Taabinga,4610,4610
Queensland,Coolabunia,4610,4610
Queensland,Eidsvold,4627,4627
Queensland,Monto,4630,4630
Queensland,Cania,4630,4630
Queensland,Moonford,4630,4630
Queensland,Mount Perry,4671,4671
Queensland,Yarrol,4630,4630
Queensland,Kalpowar,4630,4630
Queensland,Three Moon,4630,4630
Queensland,Eidsvold West,4630,4630
Queensland,Tellebang,4630,4630
Queensland,South East Nanango,4615,4615
Queensland,Nanango,4615,4615
Queensland,Brooklands,4615,4615
Queensland,Glan Devon,4615,4615
Queensland,East Nanango,4615,4615
Queensland,Taromeo,4306,4306
Queensland,Blackbutt North,4306,4306
Queensland,Benarkin North,4306,4306
Queensland,Blackbutt (Qld),4306,4306
Queensland,Wattle Camp,4615,4615
Queensland,Runnymede (Qld),4615,4615
Queensland,South Nanango,4615,4615
Queensland,Maidenwell,4615,4615
Queensland,Ellesmere,4610,4610
Queensland,Tin Can Bay,4580,4580
Queensland,Cooloola Cove,4580,4580
Queensland,Rainbow Beach,4581,4581
Queensland,Cooloola,4580,4580
Queensland,Wallu,4570,4570
Queensland,Tamaree,4570,4570
Queensland,Araluen (Qld),4570,4570
Queensland,Gympie,4570,4570
Queensland,Monkland,4570,4570
Queensland,Victory Heights (Qld),4570,4570
Queensland,Southside,4570,4570
Queensland,Jones Hill,4570,4570
Queensland,Curra,4570,4570
Queensland,Brooloo,4570,4570
Queensland,Imbil,4570,4570
Queensland,Carters Ridge,4563,4563
Queensland,Bollier,4570,4570
Queensland,Kandanga,4570,4570
Queensland,Wolvi,4570,4570
Queensland,Kandanga Creek,4570,4570
Queensland,Pie Creek,4570,4570
Queensland,The Palms,4570,4570
Queensland,Goomboorian,4570,4570
Queensland,Greens Creek (Qld),4570,4570
Queensland,Canina,4570,4570
Queensland,Veteran,4570,4570
Queensland,Neerdie,4570,4570
Queensland,Wilsons Pocket,4570,4570
Queensland,Amamoor,4570,4570
Queensland,Chatsworth (Qld),4570,4570
Queensland,Mothar Mountain,4570,4570
Queensland,East Deep Creek,4570,4570
Queensland,North Deep Creek,4570,4570
Queensland,The Dawn,4570,4570
Queensland,Cedar Pocket,4570,4570
Queensland,Theebine,4570,4570
Queensland,Traveston,4570,4570
Queensland,Kybong,4570,4570
Queensland,Calico Creek,4570,4570
Queensland,Langshaw,4570,4570
Queensland,Glastonbury,4570,4570
Queensland,Tandur,4570,4570
Queensland,Lagoon Pocket,4570,4570
Queensland,Bells Bridge,4570,4570
Queensland,Gunalda,4570,4570
Queensland,Kia Ora (Qld),4570,4570
Queensland,Nahrunda,4570,4570
Queensland,Kilkivan,4600,4600
Queensland,Woolooga,4570,4570
Queensland,Lower Wonga,4570,4570
Queensland,Widgee,4570,4570
Queensland,Cinnabar,4600,4600
Queensland,Goomeri,4601,4601
Queensland,Tansey,4601,4601
Queensland,Booral (Qld),4655,4655
Queensland,Nikenbah,4655,4655
Queensland,Walligan,4655,4655
Queensland,River Heads,4655,4655
Queensland,Sunshine Acres,4655,4655
Queensland,Craignish,4655,4655
Queensland,Dundowran Beach,4655,4655
Queensland,Dundowran,4655,4655
Queensland,Pialba,4655,4655
Queensland,Urraween,4655,4655
Queensland,Eli Waters,4655,4655
Queensland,Point Vernon,4655,4655
Queensland,Torquay (Qld),4655,4655
Queensland,Kawungan,4655,4655
Queensland,Scarness,4655,4655
Queensland,Urangan,4655,4655
Queensland,Wondunna,4655,4655
Queensland,Toogoom,4655,4655
Queensland,Aldershot,4650,4650
Queensland,Dundathu,4650,4650
Queensland,Burrum River,4659,4659
Queensland,Takura,4655,4655
Queensland,Howard,4659,4659
Queensland,Duckinwilla,4650,4650
Queensland,Burrum Heads,4659,4659
Queensland,Torbanlea,4662,4662
Queensland,Fraser Island,4581,4581
Queensland,Pacific Haven,4659,4659
Queensland,Granville (Qld),4650,4650
Queensland,Bidwill (Qld),4650,4650
Queensland,Maryborough (Qld),4650,4650
Queensland,Maryborough West,4650,4650
